8059298367281;1249.00;659.00;1;Киев (Глубочицкая);ARMANI_S (Об) 211301|5 5P484 03833 BLU CINA 41,0 (В'єтнамки)
8059298367281;1249.00;659.00;1;Одесса;ARMANI_S (Об) 211301|5 5P484 03833 BLU CINA 41,0 (В'єтнамки)
8059298367281;1249.00;659.00;0;Киев (Осокорки);ARMANI_S (Об) 211301|5 5P484 03833 BLU CINA 41,0 (В'єтнамки)
8059298367281;1249.00;659.00;1;;ARMANI_S (Об) 211301|5 5P484 03833 BLU CINA 41,0 (В'єтнамки)
8059298299667;1119.00;591.00;0;Склад;ARMANI_S (Об) 262525|5 5P336 07634 INDIGO 39,0 (В'єтнамки жін)
8059298299667;1119.00;591.00;1;Киев (Глубочицкая);ARMANI_S (Об) 262525|5 5P336 07634 INDIGO 39,0 (В'єтнамки жін)
8059298299667;1119.00;591.00;0;Одесса;ARMANI_S (Об) 262525|5 5P336 07634 INDIGO 39,0 (В'єтнамки жін)
8059298299667;1119.00;591.00;0;Харьков;ARMANI_S (Об) 262525|5 5P336 07634 INDIGO 39,0 (В'єтнамки жін)
8059298299667;1119.00;591.00;1;Киев (Осокорки);ARMANI_S (Об) 262525|5 5P336 07634 INDIGO 39,0 (В'єтнамки жін)
8059298299667;1119.00;591.00;0;;ARMANI_S (Об) 262525|5 5P336 07634 INDIGO 39,0 (В'єтнамки жін)
8052552747287;4499.00;2375.00;0;Склад;ARMANI_S (Об) 288007|5 5P299 06935 BLU NAVY 6,5 (Кеди жін)
8052552747287;4499.00;2375.00;1;Киев (Глубочицкая);ARMANI_S (Об) 288007|5 5P299 06935 BLU NAVY 6,5 (Кеди жін)
8052552747287;4499.00;2375.00;0;Одесса;ARMANI_S (Об) 288007|5 5P299 06935 BLU NAVY 6,5 (Кеди жін)
8052552747287;4499.00;2375.00;0;Киев (Осокорки);ARMANI_S (Об) 288007|5 5P299 06935 BLU NAVY 6,5 (Кеди жін)
8052552747287;4499.00;2375.00;1;;ARMANI_S (Об) 288007|5 5P299 06935 BLU NAVY 6,5 (Кеди жін)
